date_time,traffic_volume,temp,rain_1h,snow_1h,clouds_all,weather_main,holiday,temperature_2m,precipitation,windspeed_10m,cloudcover,event_type,event_size,expected_attendance
2020-01-01 21:00:00,2880,274.16906426210596,0.0,0.0,79.92913546689202,Clouds,Holiday,0.1,0.0,8.7,99,None,None,0.0
2020-01-01 22:00:00,2867,264.71459664211886,0.0,0.0,18.450863106401112,Clear,Holiday,0.5,0.0,8.9,100,None,None,0.0
2020-01-01 23:00:00,2021,260.1018736488362,0.0,0.0,66.94689883565326,Partly Cloudy,Holiday,0.5,0.0,8.9,94,None,None,0.0
2020-01-02 00:00:00,3227,258.9510336151391,0.0,0.0,42.662764012471044,Partly Cloudy,None,0.2,0.0,8.1,87,None,None,0.0
2020-01-02 01:00:00,3589,277.31375176274673,0.0,0.0,3.5331790775548737,Clear,None,-0.4,0.0,8.7,100,None,None,0.0
2020-01-02 02:00:00,3058,264.3644956900395,0.0,0.0,66.99459826647663,Partly Cloudy,None,-0.2,0.1,10.3,100,None,None,0.0
2020-01-02 03:00:00,3980,266.0809351261409,0.0,0.0,62.05554821300523,Partly Cloudy,None,-0.6,0.1,9.0,69,None,None,0.0
2020-01-02 04:00:00,3699,261.4457985516282,0.0,0.0,73.94223434309221,Clouds,None,-1.3,0.0,9.1,37,None,None,0.0
2020-01-02 05:00:00,3256,271.75131533987934,0.0,2.79670367184832,88.27308587232982,Snow,None,-1.5,0.0,10.1,32,None,None,0.0
2020-01-02 06:00:00,4100,263.1018196471105,0.6578638471809919,0.0,23.372850211282824,Rain,None,-1.2,0.0,7.9,51,None,None,0.0
2020-01-02 07:00:00,7726,264.5533038049268,0.0,1.5289049130349226,80.74568243401092,Snow,None,-0.9,0.0,10.5,99,None,None,0.0
2020-01-02 08:00:00,7493,268.5072210403142,0.0,0.0,46.844751111367806,Partly Cloudy,None,-0.2,0.0,10.6,92,None,None,0.0
2020-01-02 09:00:00,7178,261.68938930700557,0.0,0.0,59.919209951876496,Partly Cloudy,None,0.6,0.0,11.2,88,None,None,0.0
2020-01-02 10:00:00,5777,266.1167075956623,0.0,0.0,73.94964669387922,Clouds,None,1.4,0.0,16.1,100,None,None,0.0
2020-01-02 11:00:00,4855,274.0206668907498,0.0,0.0,78.7746760919887,Clouds,None,1.8,0.0,12.6,100,None,None,0.0
2020-01-02 12:00:00,5604,269.15089093081775,0.0,0.0,46.12160611454886,Partly Cloudy,None,2.0,0.0,14.1,98,None,None,0.0
2020-01-02 13:00:00,3353,267.6623304053752,7.549422612514493,0.0,6.282834684737704,Rain,None,2.0,0.0,13.9,89,None,None,0.0
2020-01-02 14:00:00,4701,268.0839424905528,0.0,0.0,27.83843095620176,Clear,None,1.7,0.0,13.9,38,None,None,0.0
2020-01-02 15:00:00,5305,265.0639434633506,0.0,0.0,62.457842141071204,Partly Cloudy,None,1.2,0.0,12.1,47,None,None,0.0
2020-01-02 16:00:00,7717,276.99038054200804,1.012647305980751,0.0,57.258998433447026,Rain,None,-0.3,0.0,7.9,3,None,None,0.0
2020-01-02 17:00:00,7344,262.9488332905631,0.0,0.0,37.87678311189707,Partly Cloudy,None,-4.0,0.0,11.9,35,None,None,0.0
2020-01-02 18:00:00,6942,268.06424975305305,0.0,0.0,50.09800927378696,Partly Cloudy,None,-2.7,0.0,6.8,89,None,None,0.0
2020-01-02 19:00:00,6590,267.58474677494746,0.0,0.0,55.908968494432855,Partly Cloudy,None,-2.7,0.0,6.1,87,None,None,0.0
2020-01-02 20:00:00,3260,272.0534314788991,0.0,0.0,56.63422087949237,Partly Cloudy,None,-3.1,0.0,6.4,99,None,None,0.0
2020-01-02 21:00:00,3432,272.52548863720165,0.0,0.0,51.689854573195724,Partly Cloudy,None,-2.3,0.0,8.5,100,None,None,0.0
2020-01-02 22:00:00,3403,266.84952492079805,0.0,0.0,66.56138146399391,Partly Cloudy,None,-2.1,0.0,10.4,99,None,None,0.0
2020-01-02 23:00:00,4062,268.4629514087987,0.0,0.0,13.926403112299655,Clear,None,-2.3,0.0,10.5,68,None,None,0.0
2020-01-03 00:00:00,3481,268.65229271280316,0.0,0.6359824381860446,16.665324884684363,Snow,None,-2.8,0.0,9.7,42,None,None,0.0
2020-01-03 01:00:00,2652,255.64891066538038,0.0,0.0,60.94028627792457,Partly Cloudy,None,-3.6,0.0,7.2,84,None,None,0.0
2020-01-03 02:00:00,3796,259.06467093084456,0.0,0.0,28.437293084857945,Clear,None,-3.6,0.0,6.1,97,None,None,0.0
2020-01-03 03:00:00,3600,263.9843004896236,0.0,0.0,15.928863067405958,Clear,None,-3.4,0.0,6.0,99,None,None,0.0
2020-01-03 04:00:00,3661,264.2016255613491,0.0,0.0,51.593317412164716,Partly Cloudy,None,-3.2,0.0,4.5,100,None,None,0.0
2020-01-03 05:00:00,4547,261.01320683341277,0.0,0.0,44.07975940760379,Partly Cloudy,None,-2.7,0.0,4.1,97,None,None,0.0
2020-01-03 06:00:00,5015,270.75753180010156,0.0,0.0,50.94656768331599,Partly Cloudy,None,-1.9,0.0,5.8,64,None,None,0.0
2020-01-03 07:00:00,6441,267.0202110483208,0.0,4.275719049996413,71.28295934529702,Snow,None,-1.8,0.0,3.8,84,None,None,0.0
2020-01-03 08:00:00,7080,265.9361462062992,0.0,0.0,55.1335427862176,Partly Cloudy,None,-3.3,0.0,7.2,90,None,None,0.0
2020-01-03 09:00:00,7552,260.7288425706965,0.0,0.0,60.354742542434636,Partly Cloudy,None,-1.3,0.0,3.8,88,None,None,0.0
2020-01-03 10:00:00,5531,266.78689462200947,0.0,0.0,54.191560650059756,Partly Cloudy,None,-0.5,0.0,1.0,96,None,None,0.0
2020-01-03 11:00:00,5372,253.87619516324037,0.0,1.9379074116350434,55.52928212879422,Snow,None,0.3,0.0,1.9,97,None,None,0.0
2020-01-03 12:00:00,5260,266.1948373892042,0.0,0.0,47.09154100552283,Partly Cloudy,None,0.3,0.0,1.4,100,None,None,0.0
2020-01-03 13:00:00,5373,267.3255372872722,0.0,0.0,45.09894733819662,Partly Cloudy,None,0.7,0.0,1.9,100,None,None,0.0
2020-01-03 14:00:00,4526,268.2191938648409,0.0,0.9547841307496254,33.311584425303195,Snow,None,1.0,0.0,3.9,99,None,None,0.0
2020-01-03 15:00:00,4609,259.18911012583703,0.0,0.0,58.36250394798533,Partly Cloudy,None,1.0,0.0,5.2,99,None,None,0.0
2020-01-03 16:00:00,7906,268.1337026266908,0.0,0.0,24.09510908781362,Clear,None,0.3,0.1,10.4,99,None,None,0.0
2020-01-03 17:00:00,7936,261.8024625939107,0.0,0.0,85.7824832647874,Clouds,None,-1.5,0.1,12.4,97,None,None,0.0
2020-01-03 18:00:00,6671,262.94726978177175,1.9489178438301813,0.0,43.915850389019674,Rain,None,-2.6,0.0,11.2,97,None,None,0.0
2020-01-03 19:00:00,7230,270.59927587234677,0.08027219721337377,0.0,19.620123857146822,Rain,None,-3.9,0.0,10.8,8,None,None,0.0
2020-01-03 20:00:00,4180,277.08018756003213,0.0,0.0,19.417167481228105,Clear,None,-5.6,0.0,10.1,10,None,None,0.0
2020-01-03 21:00:00,3470,267.2664127372468,0.0,0.0,72.99374328049353,Clouds,None,-7.0,0.0,8.4,22,None,None,0.0
2020-01-03 22:00:00,3645,262.92414165003225,0.0,0.5652835475280493,39.53530189149838,Snow,None,-7.6,0.0,9.0,17,None,None,0.0
2020-01-03 23:00:00,4303,267.95297118078344,0.0,0.0,65.1173740015721,Partly Cloudy,None,-9.0,0.0,7.5,30,None,None,0.0
2020-01-04 00:00:00,1182,271.70476473072915,0.0,0.0,68.25590694886814,Partly Cloudy,None,-11.1,0.0,11.6,15,None,None,0.0
2020-01-04 01:00:00,2016,270.1146067725971,0.0,0.0,72.15831802372101,Clouds,None,-11.8,0.0,12.0,26,None,None,0.0
2020-01-04 02:00:00,317,280.72518330555215,0.0,0.6092338847694735,37.923071964702245,Snow,None,-11.8,0.0,12.6,71,None,None,0.0
2020-01-04 03:00:00,1903,263.4329310977601,0.0,0.0,23.453832395705255,Clear,None,-9.2,0.0,7.4,99,None,None,0.0
2020-01-04 04:00:00,1743,268.2707763428299,0.0,0.0,67.49736567865484,Partly Cloudy,None,-7.9,0.0,7.6,95,None,None,0.0
2020-01-04 05:00:00,1791,274.75420871032446,0.0,0.0,54.790411310238476,Partly Cloudy,None,-7.2,0.0,5.1,96,None,None,0.0
2020-01-04 06:00:00,2245,274.4404151283261,0.0,0.0,17.498211272290433,Clear,None,-7.6,0.0,5.1,100,None,None,0.0
2020-01-04 07:00:00,3816,257.25922931061154,0.9907312514273166,0.0,88.27053363421858,Rain,None,-6.4,0.0,5.8,94,None,None,0.0
2020-01-04 08:00:00,5090,266.9928308430335,0.0,0.0,35.157629079699085,Partly Cloudy,None,-6.2,0.0,5.9,90,None,None,0.0
2020-01-04 09:00:00,5585,274.4322227724769,0.0,0.0,19.19959216480667,Clear,None,-5.6,0.0,5.8,79,None,None,0.0
2020-01-04 10:00:00,3804,281.4628338952291,0.0,0.0,47.22574087873143,Partly Cloudy,None,-4.0,0.0,7.8,82,None,None,0.0
2020-01-04 11:00:00,2906,270.5285983619875,0.0,0.0,48.62453130579296,Partly Cloudy,None,-3.1,0.0,7.2,73,None,None,0.0
2020-01-04 12:00:00,2795,265.170302474751,0.0,0.0,29.574453031336795,Clear,None,-2.2,0.0,9.7,50,None,None,0.0
2020-01-04 13:00:00,2915,261.9636031810465,0.0,0.0,39.85565420399236,Partly Cloudy,None,-1.7,0.0,11.3,9,None,None,0.0
2020-01-04 14:00:00,3523,278.1033357308877,0.0,0.0,37.891682831983466,Partly Cloudy,None,-1.7,0.0,10.2,1,None,None,0.0
2020-01-04 15:00:00,3071,270.65332687556224,0.0,0.0,84.40516323726791,Clouds,None,-2.1,0.0,9.0,10,None,None,0.0
2020-01-04 16:00:00,4935,262.76928430880633,0.0,0.0,75.70743371912558,Clouds,None,-3.8,0.0,6.4,8,None,None,0.0
2020-01-04 17:00:00,5215,265.9938371115645,0.0,0.0,56.62771182761537,Partly Cloudy,None,-6.9,0.0,11.5,0,None,None,0.0
2020-01-04 18:00:00,4558,268.56055152737696,0.0,0.6345635281504001,35.78506936233608,Snow,None,-5.7,0.0,8.6,14,None,None,0.0
2020-01-04 19:00:00,4901,269.72865221267404,0.15752875849468465,0.0,11.355237784830587,Rain,None,-5.3,0.0,10.1,95,None,None,0.0
2020-01-04 20:00:00,1348,262.51152565550444,0.0,0.0,73.33521298303249,Clouds,None,-4.4,0.0,10.8,74,None,None,0.0
2020-01-04 21:00:00,1329,263.93866685260593,0.0,0.0,37.79180591247097,Partly Cloudy,None,-4.7,0.0,11.7,92,None,None,0.0
2020-01-04 22:00:00,1137,258.74494613136864,0.0,0.0,6.562609209854768,Clear,None,-4.6,0.0,13.0,98,None,None,0.0
2020-01-04 23:00:00,502,272.2084303912573,0.0,0.0,48.75045927377693,Partly Cloudy,None,-3.9,0.0,13.7,98,None,None,0.0
2020-01-05 00:00:00,1348,265.3015266093818,0.0,0.0,79.9978484691482,Clouds,None,-3.3,0.0,13.0,95,Sports,Small,3107.0
2020-01-05 01:00:00,1364,269.3412271891499,0.0,0.0,58.34115070778524,Partly Cloudy,None,-3.2,0.0,12.4,97,Sports,Small,3107.0
2020-01-05 02:00:00,1336,274.12091148611506,0.0,0.0,48.67104270079726,Partly Cloudy,None,-2.7,0.0,14.0,98,Sports,Small,3107.0
2020-01-05 03:00:00,1375,268.1089696551031,0.0,0.0,30.458933134822626,Partly Cloudy,None,-2.4,0.0,11.7,91,Sports,Small,3107.0
2020-01-05 04:00:00,992,266.4447665634881,0.0,0.0,59.93727790268749,Partly Cloudy,None,-2.2,0.0,8.9,100,Sports,Small,3107.0
2020-01-05 05:00:00,1211,267.97922632765307,3.4644006041039743,0.0,88.51629374548729,Rain,None,-2.6,0.0,6.5,97,Sports,Small,3107.0
2020-01-05 06:00:00,2028,267.3255869624846,0.0,0.0,60.63132869960174,Partly Cloudy,None,-4.0,0.1,5.9,93,Sports,Small,3107.0
2020-01-05 07:00:00,3907,273.2404439326231,0.0,2.1668393220616373,72.1371092117502,Snow,None,-3.1,0.2,8.0,100,Sports,Small,3107.0
2020-01-05 08:00:00,5119,268.5638109309274,0.0,0.0,41.59715001292678,Partly Cloudy,None,-2.7,0.1,6.8,61,Sports,Small,3107.0
2020-01-05 09:00:00,5609,264.28761384533885,0.0,0.0,85.57703116037543,Clouds,None,-1.4,0.0,11.2,12,Sports,Small,3107.0
2020-01-05 10:00:00,4009,272.2488642276822,0.0,0.0,43.62172224518249,Partly Cloudy,None,1.7,0.0,15.3,2,Sports,Small,3107.0
2020-01-05 11:00:00,3253,273.1620407250252,0.0,0.0,72.5169300552815,Clouds,None,2.6,0.0,21.1,50,Sports,Small,3107.0
2020-01-05 12:00:00,3328,260.3179658091311,0.0,0.0,34.96170429325811,Partly Cloudy,None,2.2,0.0,28.9,100,Sports,Small,3107.0
2020-01-05 13:00:00,3128,274.67353836707395,0.0,0.0,40.177545452573675,Partly Cloudy,None,2.2,0.0,31.8,87,Sports,Small,3107.0
2020-01-05 14:00:00,1982,268.83317780927587,0.8249074027126516,0.0,35.69738943504574,Rain,None,2.2,0.0,27.4,69,Sports,Small,3107.0
2020-01-05 15:00:00,2893,268.4259686939664,0.0,0.0,57.59410505153144,Partly Cloudy,None,1.9,0.0,24.8,66,Sports,Small,3107.0
2020-01-05 16:00:00,5230,272.042742101216,0.0,0.0,80.19317000498889,Clouds,None,1.3,0.0,23.5,47,Sports,Small,3107.0
2020-01-05 17:00:00,6190,264.17473698821203,0.0,0.0,66.85404922400426,Partly Cloudy,None,0.2,0.0,22.8,11,Sports,Small,3107.0
2020-01-05 18:00:00,4603,271.78044151418806,0.0,0.0,57.48862568861982,Partly Cloudy,None,-2.6,0.0,16.8,1,Sports,Small,3107.0
2020-01-05 19:00:00,4591,265.12574159454414,0.0,0.0,21.38901749846172,Clear,None,-3.2,0.0,14.7,0,Sports,Small,3107.0
2020-01-05 20:00:00,1682,259.6348655446817,0.0,0.0,31.164189544754546,Partly Cloudy,None,-3.9,0.0,14.1,0,Sports,Small,3107.0
2020-01-05 21:00:00,908,262.02083754769876,0.0,0.0,25.762279418888006,Clear,None,-4.6,0.0,14.0,0,Sports,Small,3107.0
2020-01-05 22:00:00,1905,269.8447281077496,0.0,0.0,58.34399427968277,Partly Cloudy,None,-5.2,0.0,13.8,0,Sports,Small,3107.0
2020-01-05 23:00:00,1610,262.2822772432601,0.0,0.0,50.24313084953859,Partly Cloudy,None,-5.6,0.0,12.8,0,Sports,Small,3107.0
2020-01-06 00:00:00,3875,275.0599995591817,0.13671210465247746,0.0,88.48509222543342,Rain,None,-6.1,0.0,12.3,0,None,None,0.0
2020-01-06 01:00:00,3079,272.95603621043165,0.0,0.0,53.922023487847845,Partly Cloudy,None,-6.4,0.0,12.9,0,None,None,0.0
2020-01-06 02:00:00,4335,273.67681477339823,0.0,0.0,33.91865303142209,Partly Cloudy,None,-6.6,0.0,11.7,0,None,None,0.0
2020-01-06 03:00:00,3091,267.6335118416205,0.0,0.0,21.605553453144722,Clear,None,-6.8,0.0,11.0,0,None,None,0.0
2020-01-06 04:00:00,4218,268.29892702970824,0.4972608085893268,0.0,94.80052839074453,Rain,None,-6.6,0.0,11.8,6,None,None,0.0
2020-01-06 05:00:00,5336,261.041059672012,0.0,0.0,54.059822680895444,Partly Cloudy,None,-6.6,0.0,11.4,19,None,None,0.0
2020-01-06 06:00:00,4004,271.9885364940209,0.0,0.0,57.529818840519496,Partly Cloudy,None,-6.4,0.0,9.7,32,None,None,0.0
2020-01-06 07:00:00,6975,268.90878621841887,0.0,0.0,29.04409025317907,Clear,None,-7.0,0.0,9.1,64,None,None,0.0
2020-01-06 08:00:00,7549,269.8461470696947,0.0,0.0,6.748961462789024,Clear,None,-8.2,0.0,9.0,78,None,None,0.0
2020-01-06 09:00:00,7455,275.4511780004978,0.0,0.0,19.27723744146251,Clear,None,-6.7,0.0,7.1,91,None,None,0.0
2020-01-06 10:00:00,4590,263.9798040234959,0.0,0.0,68.83002228870414,Partly Cloudy,None,-4.2,0.0,7.2,72,None,None,0.0
2020-01-06 11:00:00,5500,266.3789111938468,0.0,0.0,71.83457182422227,Clouds,None,-2.3,0.0,8.2,90,None,None,0.0
2020-01-06 12:00:00,4968,268.64297355094425,0.0,0.0,40.659812783873825,Partly Cloudy,None,-0.8,0.0,10.2,92,None,None,0.0
2020-01-06 13:00:00,5702,262.3324419159399,0.0,0.0,62.26122361124198,Partly Cloudy,None,0.3,0.0,10.2,95,None,None,0.0
2020-01-06 14:00:00,4906,266.0716248368492,0.0,0.0,78.38121455793546,Clouds,None,0.8,0.0,10.2,94,None,None,0.0
2020-01-06 15:00:00,5958,269.4743679955683,0.15565682581986268,0.0,78.19609852502893,Rain,None,0.4,0.0,10.4,97,None,None,0.0
2020-01-06 16:00:00,7064,265.3825125863693,0.29039342752262937,0.0,13.962562589366383,Rain,None,-0.4,0.0,10.9,98,None,None,0.0
2020-01-06 17:00:00,7097,273.554565991879,0.0,0.0,32.544957102935385,Partly Cloudy,None,-0.7,0.0,12.2,97,None,None,0.0
2020-01-06 18:00:00,7406,259.4549961341485,0.0,0.0,84.72090881566074,Clouds,None,-0.6,0.0,13.3,97,None,None,0.0
2020-01-06 19:00:00,6125,272.6234751444001,0.0,0.0,60.6473823722686,Partly Cloudy,None,-0.8,0.0,13.8,52,None,None,0.0
2020-01-06 20:00:00,4113,270.3155463173134,0.0,0.0,64.52507764999564,Partly Cloudy,None,-1.1,0.0,14.0,47,None,None,0.0
2020-01-06 21:00:00,4446,264.16547600545044,0.0,0.0,18.253670437262468,Clear,None,-1.4,0.0,14.8,13,None,None,0.0
2020-01-06 22:00:00,2830,262.3875761020834,0.0,0.0,27.99581954856877,Clear,None,-2.0,0.0,15.1,0,None,None,0.0
2020-01-06 23:00:00,2444,256.6082058570212,4.200401094524276,1.8378934962807558,52.543305646473534,Snow,None,-2.9,0.0,13.2,32,None,None,0.0
2020-01-07 00:00:00,3629,263.03374388116424,0.0,0.0,78.93191639991241,Clouds,None,-3.1,0.0,11.6,95,None,None,0.0
2020-01-07 01:00:00,3924,272.2455022182484,0.0,0.0,33.40380135012447,Partly Cloudy,None,-2.8,0.0,11.5,53,None,None,0.0
2020-01-07 02:00:00,3015,266.72919031184006,0.0,0.0,26.10846826095856,Clear,None,-3.6,0.0,10.7,78,None,None,0.0
2020-01-07 03:00:00,3036,272.82452334519263,0.0,0.3195400896210303,60.77821432739194,Snow,None,-4.3,0.0,11.0,0,None,None,0.0
2020-01-07 04:00:00,4260,263.9102635901107,0.0,0.0,92.48589442307328,Clouds,None,-5.8,0.0,9.8,0,None,None,0.0
2020-01-07 05:00:00,4389,270.5451497437662,0.0,0.0,33.67580325996503,Partly Cloudy,None,-6.7,0.0,9.1,0,None,None,0.0
2020-01-07 06:00:00,4531,263.4221259328113,0.6222091564343635,0.0,72.33867926148272,Rain,None,-8.7,0.0,10.7,0,None,None,0.0
2020-01-07 07:00:00,7432,262.18174391218423,0.0,0.0,7.165303200780693,Clear,None,-7.4,0.0,9.6,0,None,None,0.0
2020-01-07 08:00:00,7159,266.47398285738007,0.0,0.0,26.134148477089962,Clear,None,-7.7,0.0,10.1,72,None,None,0.0
2020-01-07 09:00:00,7823,263.68478638663345,0.0,0.0,24.409113931274423,Clear,None,-6.0,0.0,10.8,95,None,None,0.0
2020-01-07 10:00:00,5512,259.29550819804734,0.0,0.0,27.622714401277985,Clear,None,-4.7,0.0,11.2,99,None,None,0.0
2020-01-07 11:00:00,5108,266.09804543964844,0.0,0.0,36.684136521150776,Partly Cloudy,None,-3.8,0.0,13.0,100,None,None,0.0
2020-01-07 12:00:00,6432,267.5417960253899,0.0,0.0,49.7069280869455,Partly Cloudy,None,-3.3,0.0,14.1,98,None,None,0.0
2020-01-07 13:00:00,5702,273.35141200071376,0.0,0.0,69.06684925890613,Partly Cloudy,None,-2.9,0.0,16.5,8,None,None,0.0
2020-01-07 14:00:00,4770,271.6936473288987,0.0,0.0,46.515831701234625,Partly Cloudy,None,-2.8,0.0,17.7,5,None,None,0.0
2020-01-07 15:00:00,5535,273.10933493939757,0.0,0.0,90.1650500159266,Clouds,None,-3.9,0.0,17.7,3,None,None,0.0
2020-01-07 16:00:00,7012,270.61140643520093,0.0,0.0,22.766745815703803,Clear,None,-6.0,0.0,17.3,2,None,None,0.0
2020-01-07 17:00:00,7652,268.6726827379833,0.0,0.0,34.12599070997949,Partly Cloudy,None,-8.2,0.0,15.6,0,None,None,0.0
2020-01-07 18:00:00,7579,260.86489441087394,0.0,0.0,73.45823904072813,Clouds,None,-9.8,0.0,16.2,0,None,None,0.0
2020-01-07 19:00:00,6330,267.75897993290977,0.0,0.0,31.806844714176876,Partly Cloudy,None,-11.1,0.0,16.2,0,None,None,0.0
2020-01-07 20:00:00,4481,269.9935878298875,0.0,0.0,53.80482571402023,Partly Cloudy,None,-12.4,0.0,16.4,0,None,None,0.0
2020-01-07 21:00:00,3999,274.2968086900856,0.0,0.0,72.43171134910463,Clouds,None,-13.7,0.0,16.4,0,None,None,0.0
2020-01-07 22:00:00,4045,270.4410616518925,0.0,0.0,26.29787410798831,Clear,None,-14.7,0.0,15.5,0,None,None,0.0
2020-01-07 23:00:00,4482,273.2115361162605,0.0,0.0,50.695956865084156,Partly Cloudy,None,-15.5,0.0,13.8,0,None,None,0.0
2020-01-08 00:00:00,3377,261.84962948640725,0.0,0.0,27.8959813605822,Clear,None,-16.4,0.0,11.5,0,None,None,0.0
2020-01-08 01:00:00,3157,265.3775308124929,0.0,0.0,59.6892616312582,Partly Cloudy,None,-17.4,0.0,9.4,0,None,None,0.0
2020-01-08 02:00:00,3116,269.15637251153976,0.25016256033283446,0.11597658125524579,83.9119438814862,Snow,None,-18.9,0.0,8.2,0,None,None,0.0
2020-01-08 03:00:00,2567,272.8143823969462,5.451965892104768,0.0,33.32680931006378,Rain,None,-20.5,0.0,11.5,0,None,None,0.0
2020-01-08 04:00:00,3492,266.28347571403884,0.0,1.5621012591700427,44.31175572107233,Snow,None,-22.0,0.0,13.6,0,None,None,0.0
2020-01-08 05:00:00,4411,266.59738914748766,0.0,0.0,55.48716616496559,Partly Cloudy,None,-21.1,0.0,11.1,0,None,None,0.0
2020-01-08 06:00:00,4638,270.44532047324833,0.0,0.0,42.90196109059546,Partly Cloudy,None,-21.2,0.0,8.7,0,None,None,0.0
2020-01-08 07:00:00,7672,261.3802648075078,0.0,0.0,45.93547576331012,Partly Cloudy,None,-19.6,0.0,3.3,0,None,None,0.0
2020-01-08 08:00:00,7506,275.0466416923506,0.0,0.0,62.62501384196426,Partly Cloudy,None,-19.6,0.0,2.5,0,None,None,0.0
2020-01-08 09:00:00,8433,262.613938477695,0.0,0.0,44.494794516308566,Partly Cloudy,None,-19.3,0.0,3.3,0,None,None,0.0
2020-01-08 10:00:00,5233,257.4166718254369,0.0,0.0,71.0601422261152,Clouds,None,-17.3,0.0,6.5,10,None,None,0.0
2020-01-08 11:00:00,6826,267.05995398584633,0.0,0.0,27.23000419858701,Clear,None,-15.9,0.0,9.0,12,None,None,0.0
2020-01-08 12:00:00,5812,275.50191245511127,0.0,0.0,13.156881286804293,Clear,None,-14.8,0.0,10.8,91,None,None,0.0
2020-01-08 13:00:00,5037,269.94188459490147,0.0,0.0,13.027429280905139,Clear,None,-13.7,0.0,10.7,98,None,None,0.0
2020-01-08 14:00:00,4715,270.7650716582516,0.0,0.3841840022483914,69.34516515582683,Snow,None,-12.9,0.0,13.2,99,None,None,0.0
2020-01-08 15:00:00,5448,267.216547754769,0.0,0.0,61.531331016222325,Partly Cloudy,None,-12.2,0.0,14.3,98,None,None,0.0
2020-01-08 16:00:00,7388,266.24773145687755,0.0,0.0,37.96198040541563,Partly Cloudy,None,-12.1,0.0,13.5,91,None,None,0.0
2020-01-08 17:00:00,7446,259.2850720952678,1.1279746422772268,0.0,40.544788944354885,Rain,None,-12.2,0.0,13.6,92,None,None,0.0
2020-01-08 18:00:00,7236,255.7126876537125,0.0,0.0,45.481116912587964,Partly Cloudy,None,-13.6,0.0,16.6,93,None,None,0.0
2020-01-08 19:00:00,6704,267.9909806354377,0.0,0.0,66.1656643135332,Partly Cloudy,None,-13.2,0.0,19.1,99,None,None,0.0
2020-01-08 20:00:00,3576,273.57236491493455,0.0,0.0,52.51657702239289,Partly Cloudy,None,-12.6,0.0,20.1,97,None,None,0.0
